STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IDB001,Inter-American Development Bank [IDB],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,2018.38,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IDB001,Inter-American Development Bank [IDB],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,559.08,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN001,Central Emergency Response Fund [CERF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,871.8,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN001,Central Emergency Response Fund [CERF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,569.55,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN001,Central Emergency Response Fund [CERF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,734.65,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN001,Central Emergency Response Fund [CERF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,531.58,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1616,Gatsby Charitable Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,18,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1616,Gatsby Charitable Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,20.1,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,MCO,Monaco,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,21.29,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,MCO,Monaco,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,19.94,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,WXDAC,Non-DAC countries,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,15710.52,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,WXDAC,Non-DAC countries,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,15387.33,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,WXDAC,Non-DAC countries,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,10790.8,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,WXDAC,Non-DAC countries,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,14223.44,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH011,Global Environment Facility [GEF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,1287.86,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH011,Global Environment Facility [GEF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,1829.35,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH011,Global Environment Facility [GEF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,508.91,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH011,Global Environment Facility [GEF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,604.17,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN003,Food and Agriculture Organisation [FAO],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,429.4,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,DEU,Germany,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,29084.63,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,DEU,Germany,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,26423.2,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,DEU,Germany,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,34164.66,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,DEU,Germany,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,29362.75,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ALLM,Multilaterals organisations,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,97983.25,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ALLM,Multilaterals organisations,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,100023.13,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ALLM,Multilaterals organisations,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,79717.12,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ALLM,Multilaterals organisations,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,65080.11,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH003,Arab Fund (AFESD),DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,1418.14,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH003,Arab Fund (AFESD),DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,906.05,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH003,Arab Fund (AFESD),DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,174.55,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH003,Arab Fund (AFESD),DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,0.53,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF02,IMF Concessional Trust Funds,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,9775.26,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF02,IMF Concessional Trust Funds,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,1560.17,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF02,IMF Concessional Trust Funds,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,2531.63,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF02,IMF Concessional Trust Funds,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,4092.97,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,QAT,Qatar,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,735.74,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,QAT,Qatar,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,300.16,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1612,H&M Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,9.92,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1612,H&M Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,32.21,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1612,H&M Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,5.37,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1612,H&M Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,5.01,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,HUN,Hungary,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,227.61,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,HUN,Hungary,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,160.37,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,HUN,Hungary,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,294.32,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,HUN,Hungary,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,235.91,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,NLD,Netherlands,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,5184.46,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,NLD,Netherlands,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,4654,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,NLD,Netherlands,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2023,,5139.3,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,NLD,Netherlands,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,4886.54,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,NLD,Netherlands,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,3511.69,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1632,Citi Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,32.96,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1632,Citi Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,30.53,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1632,Citi Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,20.88,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,SVK,Slovak Republic,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,36.73,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,SVK,Slovak Republic,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,26.18,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,SVK,Slovak Republic,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,40.15,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,SVK,Slovak Republic,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,36.29,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1622,"Omidyar Network Fund, Inc.",DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,33,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1622,"Omidyar Network Fund, Inc.",DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,66.85,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1622,"Omidyar Network Fund, Inc.",DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,8.64,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1622,"Omidyar Network Fund, Inc.",DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,27.86,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1643,Open Society Foundations,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,381.4,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1643,Open Society Foundations,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,299.42,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1643,Open Society Foundations,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,461.57,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1609,Bernard van Leer Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,14.31,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1609,Bernard van Leer Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,14.84,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1609,Bernard van Leer Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,11.46,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PRIV1609,Bernard van Leer Foundation,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,13.2,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF0,International Monetary Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,9775.26,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF0,International Monetary Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,1560.17,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF0,International Monetary Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,2531.63,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,5IMF0,International Monetary Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,4092.97,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,TUR,Türkiye,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,8423.79,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,TUR,Türkiye,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,6973.76,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,TUR,Türkiye,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,8000.36,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,TUR,Türkiye,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,8603.45,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN008,UN Capital Development Fund [UNCDF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,12.96,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH001,Adaptation Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,63.92,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN008,UN Capital Development Fund [UNCDF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,12.07,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,1UN008,UN Capital Development Fund [UNCDF],DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,13.86,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH001,Adaptation Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,178.16,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH001,Adaptation Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,114.61,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9OTH001,Adaptation Fund,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,82.87,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,FIN,Finland,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,706.51,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,FIN,Finland,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,487.73,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,FIN,Finland,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,1022.23,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,FIN,Finland,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,992.96,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ARE,United Arab Emirates,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,454.9,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ARE,United Arab Emirates,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,2708.2,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ARE,United Arab Emirates,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2022,,1080.32,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,ARE,United Arab Emirates,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2021,,525.01,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PLG0_SE,Swedish Postcode Lottery,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2020,,59.08,,2022,,6,Millions
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC3A(1.1),DAC3A: Aid (ODA) commitments to countries and regions,I,9PLG0_SE,Swedish Postcode Lottery,DPGC,Developing countries,305,"Official development assistance (ODA), commitments",USD,US dollar,Q,Constant prices,2019,,57.88,,2022,,6,Millions
